date,Obama,Romney
2012/09/30 09:10:00,138.7,88
2012/09/30 09:20:00,155.2,99.8
2012/09/30 09:30:00,166,97.6
2012/09/30 09:40:00,166.4,109.6
2012/09/30 09:50:00,178,114.4
2012/09/30 10:00:00,180.4,134.7
2012/09/30 10:10:00,206.2,141.9
2012/09/30 10:20:00,220.4,133.1
2012/09/30 10:30:00,203.6,170.1
2012/09/30 10:40:00,215.4,167.8
2012/09/30 10:50:00,274.8,161.8
2012/09/30 11:00:00,274.3,182
2012/09/30 11:10:00,258.4,195
2012/09/30 11:20:00,237.9,165.9
2012/09/30 11:30:00,230,173.9
2012/09/30 11:40:00,247.8,171.6
2012/09/30 11:50:00,254.5,177.1
2012/09/30 12:00:00,244.5,169.8
2012/09/30 12:10:00,258.5,170.9
2012/09/30 12:20:00,280.3,176.2
2012/09/30 12:30:00,237.9,168.4
2012/09/30 12:40:00,222.2,144.3
2012/09/30 12:50:00,226.3,158.8
2012/09/30 13:00:00,245.9,153.4
2012/09/30 13:10:00,226.2,153.6
2012/09/30 13:20:00,247.6,149.5
2012/09/30 13:30:00,209.7,150.2
2012/09/30 13:40:00,219.4,139.4
2012/09/30 13:50:00,236.6,131.6
2012/09/30 14:00:00,264.1,135.1
2012/09/30 14:10:00,234.1,133.9
2012/09/30 14:20:00,224.7,109.8
2012/09/30 14:30:00,255.3,125.5
2012/09/30 14:40:00,271.7,138
2012/09/30 14:50:00,247.6,148.8
2012/09/30 15:00:00,243,152.5
2012/09/30 15:10:00,232.9,138.9
2012/09/30 15:20:00,231.4,130.7
2012/09/30 15:30:00,237.1,124
2012/09/30 15:40:00,216.2,125.3
2012/09/30 15:50:00,233.5,130.9
2012/09/30 16:00:00,222.9,112.5
2012/09/30 16:10:00,214.3,117.3
2012/09/30 16:20:00,222.4,117.8
2012/09/30 16:30:00,221.5,122
2012/09/30 16:40:00,240.1,124.5
2012/09/30 16:50:00,249.7,116.5
2012/09/30 17:00:00,248.4,129.8
2012/09/30 17:10:00,240.6,147.4
2012/09/30 17:20:00,235.3,125.3
2012/09/30 17:30:00,262.5,126.9
2012/09/30 17:40:00,260,132.1
2012/09/30 17:50:00,241.2,129.6
2012/09/30 18:00:00,283.6,152.5
2012/09/30 18:10:00,458.2,207.1
2012/09/30 18:20:00,536.3,171.6
2012/09/30 18:30:00,370.4,166.7
2012/09/30 18:40:00,289.5,148.2
2012/09/30 18:50:00,273.4,138.1
2012/09/30 19:00:00,279.3,160.2
2012/09/30 19:10:00,408.2,225.6
2012/09/30 19:20:00,518.2,270.2
2012/09/30 19:30:00,502.8,307
2012/09/30 19:40:00,463.1,296.9
2012/09/30 19:50:00,455,284.6
2012/09/30 20:00:00,478.4,246
2012/09/30 20:10:00,476.6,265.5
2012/09/30 20:20:00,556.8,297.6
2012/09/30 20:30:00,525.6,310.8
2012/09/30 20:40:00,585.2,341.7
2012/09/30 20:50:00,540.4,301
2012/09/30 21:00:00,523,275
2012/09/30 21:10:00,538.8,279.8
2012/09/30 21:20:00,566.4,285.4
2012/09/30 21:30:00,551.6,273.6
2012/09/30 21:40:00,661.2,296.4
2012/09/30 21:50:00,666.4,306.6
2012/09/30 22:00:00,702.2,270.4
2012/09/30 22:10:00,652.1,305.1
2012/09/30 22:20:00,637.8,323.2
2012/09/30 22:30:00,658.8,307.8
2012/09/30 22:40:00,618.3,314.3
2012/09/30 22:50:00,617.6,299
2012/09/30 23:00:00,624.2,312.8
2012/09/30 23:10:00,564.8,278.3
2012/09/30 23:20:00,565.4,296.6
2012/09/30 23:30:00,448.4,249.4
2012/09/30 23:40:00,458.2,245.5
2012/09/30 23:50:00,479.6,224
2012/10/01 00:00:00,435.4,241.8
2012/10/01 00:10:00,406.7,226.9
2012/10/01 00:20:00,396.4,197.2
2012/10/01 00:30:00,438.6,169.1
2012/10/01 00:40:00,367.2,155.6
2012/10/01 00:50:00,336.2,159
2012/10/01 01:00:00,290.8,122.6
2012/10/01 01:10:00,268.7,121.9
2012/10/01 01:20:00,246.5,109.9
2012/10/01 01:30:00,235.2,114.4
2012/10/01 01:40:00,235,120.6
2012/10/01 01:50:00,193.2,114.2
2012/10/01 02:00:00,107.8,54
2012/10/01 02:10:00,87.5,50.7
2012/10/01 02:20:00,97.4,50.2
2012/10/01 02:30:00,75.1,40.5
2012/10/01 02:40:00,77,36
2012/10/01 02:50:00,72.6,28.8
2012/10/01 03:00:00,66.6,30.2
2012/10/01 03:10:00,65,29.1
2012/10/01 03:20:00,61,33
2012/10/01 03:30:00,66.1,28.5
2012/10/01 03:40:00,73.1,26
2012/10/01 03:50:00,66.4,24.8
2012/10/01 04:00:00,70.5,20.3
2012/10/01 04:10:00,57,19.7
2012/10/01 04:20:00,64.7,27.6
2012/10/01 04:30:00,57,20.4
2012/10/01 04:40:00,57.7,20.7
2012/10/01 04:50:00,67.5,23.2
2012/10/01 05:00:00,71.9,21.4
2012/10/01 05:10:00,50.5,22.2
2012/10/01 05:20:00,57.7,24.7
2012/10/01 05:30:00,54.2,30
2012/10/01 05:40:00,52.3,26.3
2012/10/01 05:50:00,57.3,24.6
2012/10/01 06:00:00,67.5,33.8
2012/10/01 06:10:00,71,38.3
2012/10/01 06:20:00,84.5,49.5
2012/10/01 06:30:00,86.2,51.1
2012/10/01 06:40:00,84,44.3
2012/10/01 06:50:00,82.5,45.6
2012/10/01 07:00:00,106.4,53.2
2012/10/01 07:10:00,104.2,62
2012/10/01 07:20:00,110,56
2012/10/01 07:30:00,137.2,66.7
2012/10/01 07:40:00,127,78.2
2012/10/01 07:50:00,118.1,66.9
2012/10/01 08:00:00,127.1,79.2
2012/10/01 08:10:00,137.8,82.5
2012/10/01 08:20:00,151.6,84.8
2012/10/01 08:30:00,160.3,84.7
2012/10/01 08:40:00,181,94.2
2012/10/01 08:50:00,161.1,97.2
2012/10/01 09:00:00,202.9,117.9
2012/10/01 09:10:00,200.8,131.6
2012/10/01 09:20:00,212.3,127.4
2012/10/01 09:30:00,238.9,139.3
2012/10/01 09:40:00,237.1,132.9
2012/10/01 09:50:00,215.1,110.2
2012/10/01 10:00:00,220.8,125.2
2012/10/01 10:10:00,228.8,126.6
2012/10/01 10:20:00,213.3,129.1
2012/10/01 10:30:00,222.1,147.8
2012/10/01 10:40:00,257.2,149.2
2012/10/01 10:50:00,262.1,147.2
2012/10/01 11:00:00,250.8,141
2012/10/01 11:10:00,257.8,159
2012/10/01 11:20:00,258.7,150.3
2012/10/01 11:30:00,281.2,164.3
2012/10/01 11:40:00,270,173
2012/10/01 11:50:00,254.5,157.7
2012/10/01 12:00:00,257.1,142.1
2012/10/01 12:10:00,258.7,158.4
2012/10/01 12:20:00,248.1,154.4
2012/10/01 12:30:00,285.1,166.4
2012/10/01 12:40:00,262.4,147.5
2012/10/01 12:50:00,261,151.4
2012/10/01 13:00:00,275.5,154.8
2012/10/01 13:10:00,287.4,179.7
2012/10/01 13:20:00,246.3,180.2
2012/10/01 13:30:00,239.8,171.2
2012/10/01 13:40:00,255.1,169.5
2012/10/01 13:50:00,249.7,133.5
2012/10/01 14:00:00,290.9,142.8
2012/10/01 14:10:00,239,163.6
2012/10/01 14:20:00,275.7,156.9
2012/10/01 14:30:00,274.8,146.7
2012/10/01 14:40:00,269.9,141.2
2012/10/01 14:50:00,289,133.1
2012/10/01 15:00:00,256.7,134.4
2012/10/01 15:10:00,251.6,155.9
2012/10/01 15:20:00,340,225.8
2012/10/01 15:30:00,326,232.1
2012/10/01 15:40:00,385.2,259.8
2012/10/01 15:50:00,299.8,224.1
2012/10/01 16:00:00,380.5,330.3
2012/10/01 16:10:00,314.9,249.3
2012/10/01 16:20:00,304.5,228.3
2012/10/01 16:30:00,288.2,217.4
2012/10/01 16:40:00,278.2,201.7
2012/10/01 16:50:00,286.5,202.5
2012/10/01 17:00:00,283.6,206.6
2012/10/01 17:10:00,274.3,200.4
2012/10/01 17:20:00,269.9,200.5
2012/10/01 17:30:00,266.4,197.4
2012/10/01 17:40:00,282.3,196.3
2012/10/01 17:50:00,268.6,193.2
2012/10/01 18:00:00,247.5,191.5
2012/10/01 18:10:00,250.8,184
2012/10/01 18:20:00,257.1,196.3
2012/10/01 18:30:00,282.1,192.9
2012/10/01 18:40:00,278.8,189.1
2012/10/01 18:50:00,273.8,166.1
2012/10/01 19:00:00,262.8,150.7
2012/10/01 19:10:00,400.4,248.1
2012/10/01 19:20:00,540.4,432
2012/10/01 19:30:00,516,344.4
2012/10/01 19:40:00,552.8,318.8
2012/10/01 19:50:00,551.4,354.4
2012/10/01 20:00:00,564.8,409.2
2012/10/01 20:10:00,561.2,416.4
2012/10/01 20:20:00,583.6,507
2012/10/01 20:30:00,643.2,495.2
2012/10/01 20:40:00,611.5,521.4
2012/10/01 20:50:00,579.6,590.2
2012/10/01 21:00:00,665.6,532
2012/10/01 21:10:00,597.7,489
2012/10/01 21:20:00,593.6,451
2012/10/01 21:30:00,559.8,501.4
2012/10/01 21:40:00,602.4,519
2012/10/01 21:50:00,570.6,417.6
2012/10/01 22:00:00,535,431.2
2012/10/01 22:10:00,568.3,427
2012/10/01 22:20:00,568.2,373.2
2012/10/01 22:30:00,529.8,372.4
2012/10/01 22:40:00,491,360.6
2012/10/01 22:50:00,491,312.8
2012/10/01 23:00:00,516.4,354.4
2012/10/01 23:10:00,515.7,379.5
2012/10/01 23:20:00,471,338
2012/10/01 23:30:00,503.8,347.8
2012/10/01 23:40:00,586.6,394.1
2012/10/01 23:50:00,549.6,353.6
2012/10/02 00:00:00,489.2,287
2012/10/02 00:10:00,429.6,302
2012/10/02 00:20:00,415,270.8
2012/10/02 00:30:00,414.2,294
2012/10/02 00:40:00,386.2,300.5
2012/10/02 00:50:00,331.8,253.4
2012/10/02 01:00:00,275.6,200
2012/10/02 01:10:00,246.9,180.8
2012/10/02 01:20:00,281.2,213.4
2012/10/02 01:30:00,206,139.6
2012/10/02 01:40:00,202.8,137.2
2012/10/02 01:50:00,185.8,137.2
2012/10/02 02:00:00,178.8,56
2012/10/02 02:10:00,105.1,59
2012/10/02 02:20:00,100.4,50.8
2012/10/02 02:30:00,89.2,49.5
2012/10/02 02:40:00,79.5,43.2
2012/10/02 02:50:00,79.6,38.3
2012/10/02 03:00:00,78.5,41.4
2012/10/02 03:10:00,73.1,44.1
2012/10/02 03:20:00,67.5,46.1
2012/10/02 03:30:00,61.4,36
2012/10/02 03:40:00,54.4,36.2
2012/10/02 03:50:00,64.8,37.9
2012/10/02 04:00:00,129.3,27
2012/10/02 04:10:00,113.1,29.3
2012/10/02 04:20:00,53.1,27.8
2012/10/02 04:30:00,53.2,27.3
2012/10/02 04:40:00,76.9,23.9
2012/10/02 04:50:00,80.4,24.9
2012/10/02 05:00:00,121.4,26.3
2012/10/02 05:10:00,77.9,31.7
2012/10/02 05:20:00,60,30.3
2012/10/02 05:30:00,69.1,34
2012/10/02 05:40:00,67.2,28.2
2012/10/02 05:50:00,71.6,34.6
2012/10/02 06:00:00,60.2,35.7
2012/10/02 06:10:00,78.2,40.2
2012/10/02 06:20:00,82,44.7
2012/10/02 06:30:00,87.2,45.1
2012/10/02 06:40:00,83.7,51.2
2012/10/02 06:50:00,95.7,56.2
2012/10/02 07:00:00,110.2,64.5
2012/10/02 07:10:00,130.7,77.2
2012/10/02 07:20:00,136.8,77.7
2012/10/02 07:30:00,143.4,92.1
2012/10/02 07:40:00,125.7,92.6
2012/10/02 07:50:00,148.3,108.4
2012/10/02 08:00:00,153.3,116.5
2012/10/02 08:10:00,175.8,133.4
2012/10/02 08:20:00,165.7,122
2012/10/02 08:30:00,174,127
2012/10/02 08:40:00,186.2,122.2
2012/10/02 08:50:00,184.9,138.5
2012/10/02 09:00:00,213.3,145.1
2012/10/02 09:10:00,206.6,151.3
2012/10/02 09:20:00,218.6,153.5
2012/10/02 09:30:00,232.1,145.7
2012/10/02 09:40:00,366.3,218
2012/10/02 09:50:00,486.4,315.6
2012/10/02 10:00:00,391,270.9
2012/10/02 10:10:00,119.7,77.8
2012/10/02 10:20:00,275.1,168.3
2012/10/02 10:30:00,255,174.2
2012/10/02 10:40:00,261.6,172.6
2012/10/02 10:50:00,277.5,177.3
2012/10/02 11:00:00,285.7,174.9
2012/10/02 11:10:00,307.3,184.8
2012/10/02 11:20:00,292.4,197.5
2012/10/02 11:30:00,296.5,210.9
2012/10/02 11:40:00,281.3,209.8
2012/10/02 11:50:00,316.9,193.5
2012/10/02 12:00:00,344.7,207.3
2012/10/02 12:10:00,320,186.8
2012/10/02 12:20:00,330.9,203.3
2012/10/02 12:30:00,323.8,189.6
2012/10/02 12:40:00,307.4,180.3
2012/10/02 12:50:00,326,244.3
2012/10/02 13:00:00,308.8,267.3
2012/10/02 13:10:00,307.5,200.4
2012/10/02 13:20:00,294.3,202.2
2012/10/02 13:30:00,282.2,195.4
2012/10/02 13:40:00,293.8,200.9
2012/10/02 13:50:00,289.4,193.6
2012/10/02 14:00:00,291.4,183.9
2012/10/02 14:10:00,310.9,201.7
2012/10/02 14:20:00,310,195.6
2012/10/02 14:30:00,327.8,203.7
2012/10/02 14:40:00,315.8,200.8
2012/10/02 14:50:00,297.4,206.3
2012/10/02 15:00:00,311.5,214.1
2012/10/02 15:10:00,302.2,207.6
2012/10/02 15:20:00,313.2,203.8
2012/10/02 15:30:00,311.7,213
2012/10/02 15:40:00,339.7,236.4
2012/10/02 15:50:00,297.7,244.4
2012/10/02 16:00:00,330.4,282.6
2012/10/02 16:10:00,368.9,245.3
2012/10/02 16:20:00,368.5,234.9
2012/10/02 16:30:00,376.6,231.6
2012/10/02 16:40:00,380.2,266.1
2012/10/02 16:50:00,351,298.9
2012/10/02 17:00:00,384.5,257.8
2012/10/02 17:10:00,338.8,248.5
2012/10/02 17:20:00,341.5,246.5
2012/10/02 17:30:00,412.2,227.2
2012/10/02 17:40:00,414.7,225.7
2012/10/02 17:50:00,359.6,238.7
2012/10/02 18:00:00,388.6,230.6
2012/10/02 18:10:00,379.1,223.4
2012/10/02 18:20:00,380.3,238.6
2012/10/02 18:30:00,420.6,255
2012/10/02 18:40:00,430.1,241.8
2012/10/02 18:50:00,386.2,221.9
2012/10/02 19:00:00,367.4,201.8
2012/10/02 19:10:00,551.1,320.7
2012/10/02 19:20:00,918.4,467.4
2012/10/02 19:30:00,887.8,448.6
2012/10/02 19:40:00,846.6,419.2
2012/10/02 19:50:00,857,448.4
2012/10/02 20:00:00,828.2,433
2012/10/02 20:10:00,830.6,519
2012/10/02 20:20:00,797.8,556
2012/10/02 20:30:00,853.4,497.6
2012/10/02 20:40:00,938.2,553
2012/10/02 20:50:00,846,449.4
2012/10/02 21:00:00,1132.4,436.6
2012/10/02 21:10:00,1615.6,615.1
2012/10/02 21:20:00,1614.8,649.8
2012/10/02 21:30:00,1645.8,633.8
2012/10/02 21:40:00,1602.4,634
2012/10/02 21:50:00,1499,644.4
2012/10/02 22:00:00,1374.4,630.8
2012/10/02 22:10:00,1241.5,575.4
2012/10/02 22:20:00,1234.8,587.2
2012/10/02 22:30:00,1134.8,579
2012/10/02 22:40:00,1004.6,535.2
2012/10/02 22:50:00,1038.6,535.4
2012/10/02 23:00:00,979.2,477.2
2012/10/02 23:10:00,1002.4,511.5
2012/10/02 23:20:00,850,462.8
2012/10/02 23:30:00,834,402
2012/10/02 23:40:00,775.3,366.9
2012/10/02 23:50:00,626.6,373
2012/10/03 00:00:00,598.4,326.8
2012/10/03 00:10:00,555.9,303.1
2012/10/03 00:20:00,562,306.4
2012/10/03 00:30:00,553,278.4
2012/10/03 00:40:00,489,260.2
2012/10/03 00:50:00,415.2,237.2
2012/10/03 01:00:00,397.4,218.8
2012/10/03 01:10:00,375.8,186.3
2012/10/03 01:20:00,388.8,175.6
2012/10/03 01:30:00,337.4,192.6
2012/10/03 01:40:00,333.4,166.8
2012/10/03 01:50:00,302,166.2
2012/10/03 02:00:00,141.7,76.1
2012/10/03 02:10:00,165.7,86.5
2012/10/03 02:20:00,166.5,95.5
2012/10/03 02:30:00,111.9,70.7
2012/10/03 02:40:00,117.7,67.5
2012/10/03 02:50:00,102.4,58.2
2012/10/03 03:00:00,115.2,59.8
2012/10/03 03:10:00,86.6,47.9
2012/10/03 03:20:00,89.5,61.1
2012/10/03 03:30:00,74.7,41.3
2012/10/03 03:40:00,78.6,53.3
2012/10/03 03:50:00,68.7,45.5
2012/10/03 04:00:00,73.5,41
2012/10/03 04:10:00,76.6,50.1
2012/10/03 04:20:00,80.2,53.8
2012/10/03 04:30:00,77.4,40.8
2012/10/03 04:40:00,92.2,44.7
2012/10/03 04:50:00,73.8,41.3
2012/10/03 05:00:00,93.5,42
2012/10/03 05:10:00,88.3,41.9
2012/10/03 05:20:00,92.9,40.6
2012/10/03 05:30:00,91.8,48.1
2012/10/03 05:40:00,89.3,48.3
2012/10/03 05:50:00,105.9,56.5
2012/10/03 06:00:00,104.4,50.3
2012/10/03 06:10:00,129.1,80
2012/10/03 06:20:00,122.2,74.8
2012/10/03 06:30:00,131.5,73.9
2012/10/03 06:40:00,136.5,73.5
2012/10/03 06:50:00,145.2,76.5
2012/10/03 07:00:00,151.4,84.7
2012/10/03 07:10:00,173.6,105.5
2012/10/03 07:20:00,174.1,112
2012/10/03 07:30:00,214.4,122
2012/10/03 07:40:00,229.3,146.9
2012/10/03 07:50:00,238.9,152.4
2012/10/03 08:00:00,263.6,156.7
2012/10/03 08:10:00,278.3,161.6
2012/10/03 08:20:00,272,159.6
2012/10/03 08:30:00,304.7,173.4
2012/10/03 08:40:00,309.7,186.8
2012/10/03 08:50:00,291.3,173.2
2012/10/03 09:00:00,308.2,181.3
2012/10/03 09:10:00,328.2,194
2012/10/03 09:20:00,354.1,218
2012/10/03 09:30:00,337.5,212.5
2012/10/03 09:40:00,383.4,239
2012/10/03 09:50:00,384.6,213.9
2012/10/03 10:00:00,396.8,239.2
2012/10/03 10:10:00,391.2,234.5
2012/10/03 10:20:00,560.4,224.5
2012/10/03 10:30:00,552.8,235.6
2012/10/03 10:40:00,498.9,244.2
2012/10/03 10:50:00,470.3,231.2
2012/10/03 11:00:00,459.6,236.8
2012/10/03 11:10:00,505.3,251.9
2012/10/03 11:20:00,490.6,257.9
2012/10/03 11:30:00,478.8,254.9
2012/10/03 11:40:00,463.4,274
2012/10/03 11:50:00,464.5,257.8
2012/10/03 12:00:00,486.1,283.6
2012/10/03 12:10:00,470.6,269.3
2012/10/03 12:20:00,487.6,273
2012/10/03 12:30:00,486.5,289.5
2012/10/03 12:40:00,568.9,357
2012/10/03 12:50:00,553.7,345.9
2012/10/03 13:00:00,518,320.8
2012/10/03 13:10:00,508.1,316.8
2012/10/03 13:20:00,509.9,311.2
2012/10/03 13:30:00,532.3,298.9
2012/10/03 13:40:00,513.7,297.6
2012/10/03 13:50:00,515.3,296.9
2012/10/03 14:00:00,494,307.9
2012/10/03 14:10:00,487.6,293.1
2012/10/03 14:20:00,505.2,307.3
2012/10/03 14:30:00,488.6,288.7
2012/10/03 14:40:00,483.7,278.8
2012/10/03 14:50:00,483.5,285.9
2012/10/03 15:00:00,486.3,305
2012/10/03 15:10:00,464.8,295.9
2012/10/03 15:20:00,473.3,267.9
2012/10/03 15:30:00,499.9,286.8
2012/10/03 15:40:00,463,289.1
2012/10/03 15:50:00,484.6,289.8
2012/10/03 16:00:00,472.6,317.8
2012/10/03 16:10:00,542.8,369.2
2012/10/03 16:20:00,516.4,455.2
2012/10/03 16:30:00,554.5,418.5
2012/10/03 16:40:00,512,394.8
2012/10/03 16:50:00,592.1,395.1
2012/10/03 17:00:00,530.4,406.4
2012/10/03 17:10:00,557.8,417.2
2012/10/03 17:20:00,558.7,387.2
2012/10/03 17:30:00,647.1,400
2012/10/03 17:40:00,614.5,405.6
2012/10/03 17:50:00,602,409.7
2012/10/03 18:00:00,606.1,436.5
2012/10/03 18:10:00,608.8,430.8
2012/10/03 18:20:00,636.7,476.6
2012/10/03 18:30:00,601.4,470.3
2012/10/03 18:40:00,648,543.8
2012/10/03 18:50:00,610.5,509.1
2012/10/03 19:00:00,709.9,556.8
2012/10/03 19:10:00,1086.7,827.8
2012/10/03 19:20:00,1416,1174.4
2012/10/03 19:30:00,1560.6,1191.4
2012/10/03 19:40:00,1882.9,1721.8
2012/10/03 19:50:00,2036.4,1689.2
2012/10/03 20:00:00,2321.8,1906.8
2012/10/03 20:10:00,2452.1,2055.9
2012/10/03 20:20:00,2595.8,2158.2
2012/10/03 20:30:00,2988,2318.2
2012/10/03 20:40:00,3436.8,2944
2012/10/03 20:50:00,4076.4,3456.9
2012/10/03 21:00:00,4186.3,3047.8
2012/10/03 21:10:00,3322.1,3914.6
2012/10/03 21:20:00,3249.4,4086.8
2012/10/03 21:30:00,3403,4017
2012/10/03 21:40:00,3500.3,3946.1
2012/10/03 21:50:00,3176.7,4212.5
2012/10/03 22:00:00,3884.2,3516.5
2012/10/03 22:10:00,3402.3,4002.9
2012/10/03 22:20:00,3438.8,3894.4
2012/10/03 22:30:00,3502.9,3971.5
2012/10/03 22:40:00,3702.9,3943.2
2012/10/03 22:50:00,3680.1,3954.2
2012/10/03 23:00:00,3608.3,3948.5
2012/10/03 23:10:00,3699.6,3861
2012/10/03 23:20:00,3728.5,3971.6
2012/10/03 23:30:00,3700.9,4069
2012/10/03 23:40:00,3698.5,4010.8
2012/10/03 23:50:00,3695.7,4031.6
2012/10/04 00:00:00,3690.7,3999.9
2012/10/04 00:10:00,3684.6,3988.7
2012/10/04 00:20:00,3582.2,4082.6
2012/10/04 00:30:00,3612.3,4052.5
2012/10/04 00:40:00,3594,4005.2
2012/10/04 00:50:00,3329,3877.2
2012/10/04 01:00:00,2981.8,3633.2
2012/10/04 01:10:00,2701.2,3257
2012/10/04 01:20:00,2578.7,3074
2012/10/04 01:30:00,2324.1,2724.7
2012/10/04 01:40:00,2129.2,2549
2012/10/04 01:50:00,1901.3,2333.6
2012/10/04 02:00:00,851.2,1010.4
2012/10/04 02:10:00,770.2,911.9
2012/10/04 02:20:00,733.7,905.4
2012/10/04 02:30:00,643.3,790.5
2012/10/04 02:40:00,616.2,733.9
2012/10/04 02:50:00,558.4,667.8
2012/10/04 03:00:00,506.6,622.3
2012/10/04 03:10:00,505.5,560.1
2012/10/04 03:20:00,474.1,548.4
2012/10/04 03:30:00,383.6,464.2
2012/10/04 03:40:00,378.1,449.7
2012/10/04 03:50:00,363.6,444.8
2012/10/04 04:00:00,314.1,383.8
2012/10/04 04:10:00,315.5,339.6
2012/10/04 04:20:00,313.9,344.3
2012/10/04 04:30:00,283.5,312.9
2012/10/04 04:40:00,263.7,289.2
2012/10/04 04:50:00,249.5,270.3
2012/10/04 05:00:00,263.9,287.9
2012/10/04 05:10:00,256.8,299.8
2012/10/04 05:20:00,263.5,297.5
2012/10/04 05:30:00,274.9,310.5
2012/10/04 05:40:00,280.9,317.1
2012/10/04 05:50:00,285.4,323.8
2012/10/04 06:00:00,315.9,366.1
2012/10/04 06:10:00,361.1,405
2012/10/04 06:20:00,389.3,461.3
2012/10/04 06:30:00,442.9,501.6
2012/10/04 06:40:00,476.9,544.9
2012/10/04 06:50:00,513.7,571.1
2012/10/04 07:00:00,574.2,625.6
2012/10/04 07:10:00,650.5,682.5
2012/10/04 07:20:00,637.4,668.2
2012/10/04 07:30:00,648,727.9
2012/10/04 07:40:00,674.9,721.8
2012/10/04 07:50:00,684.3,737
2012/10/04 08:00:00,710.2,783.3
2012/10/04 08:10:00,737.8,801
2012/10/04 08:20:00,752.7,804.6
2012/10/04 08:30:00,783.9,926.3
2012/10/04 08:40:00,818.6,931.9
2012/10/04 08:50:00,804.6,880.2
2012/10/04 09:00:00,852.8,904
2012/10/04 09:10:00,868,988.6
2012/10/04 09:20:00,882.4,1011.4
2012/10/04 09:30:00,878.6,1032.3
2012/10/04 09:40:00,969.5,1081.5
2012/10/04 09:50:00,930,1079.5
2012/10/04 10:00:00,948.8,1071.4
2012/10/04 10:10:00,932.7,1068.6
2012/10/04 10:20:00,918.2,1053.7
2012/10/04 10:30:00,945.4,1027.7
2012/10/04 10:40:00,927.9,956.6
2012/10/04 10:50:00,893.8,969.8
2012/10/04 11:00:00,920.8,972.2
2012/10/04 11:10:00,985.9,958.8
2012/10/04 11:20:00,943.3,983.1
2012/10/04 11:30:00,912.4,987.8
2012/10/04 11:40:00,954.1,985.9
2012/10/04 11:50:00,916.6,956.5
2012/10/04 12:00:00,847.3,890.6
2012/10/04 12:10:00,884.8,917.6
2012/10/04 12:20:00,864,883.6
2012/10/04 12:30:00,1079.6,1040.5
2012/10/04 12:40:00,1227,1104.9
2012/10/04 12:50:00,1200.9,1148
2012/10/04 13:00:00,1181.1,1008.7
2012/10/04 13:10:00,1074.2,974
2012/10/04 13:20:00,1035.6,924.9
2012/10/04 13:30:00,1029.4,849.5
2012/10/04 13:40:00,1054.5,873.1
2012/10/04 13:50:00,971.3,895.5
2012/10/04 14:00:00,849.9,779
2012/10/04 14:10:00,850.2,770.5
2012/10/04 14:20:00,803.1,784.4
2012/10/04 14:30:00,769.1,793.5
2012/10/04 14:40:00,729.9,767.6
2012/10/04 14:50:00,816.5,765.1
2012/10/04 15:00:00,819.4,805.4
2012/10/04 15:10:00,813.1,820.5
2012/10/04 15:20:00,770,756.2
2012/10/04 15:30:00,735.1,722.4
2012/10/04 15:40:00,739.2,746.4
2012/10/04 15:50:00,721.8,792.4
2012/10/04 16:00:00,734.1,760
2012/10/04 16:10:00,803.8,801
2012/10/04 16:20:00,757.2,742
2012/10/04 16:30:00,709.6,728.8
2012/10/04 16:40:00,791.8,779.5
2012/10/04 16:50:00,813.1,732.2
2012/10/04 17:00:00,782.3,886.8
2012/10/04 17:10:00,739.4,841.8
2012/10/04 17:20:00,849.3,900.3
2012/10/04 17:30:00,781.3,832.8
2012/10/04 17:40:00,822.1,825.2
2012/10/04 17:50:00,778.9,813.2
2012/10/04 18:00:00,743,833.7
2012/10/04 18:10:00,739.3,816.7
2012/10/04 18:20:00,787.5,869.7
2012/10/04 18:30:00,735.6,795.5
2012/10/04 18:40:00,1073.2,805.8
2012/10/04 18:50:00,1410.8,742.1
2012/10/04 19:00:00,1366.4,738.1
2012/10/04 19:10:00,1337.5,1103.9
2012/10/04 19:20:00,1278.8,1482.6
2012/10/04 19:30:00,1364.4,1465.8
2012/10/04 19:40:00,1291.5,1399.4
2012/10/04 19:50:00,1314.6,1395
2012/10/04 20:00:00,1299.4,1359
2012/10/04 20:10:00,1315.8,1448.7
2012/10/04 20:20:00,1283.4,1317.6
2012/10/04 20:30:00,1379.8,1353.6
2012/10/04 20:40:00,1421.8,1323.2
2012/10/04 20:50:00,1417.2,1371.6
2012/10/04 21:00:00,1276.6,1290.8
2012/10/04 21:10:00,1297,1336.6
2012/10/04 21:20:00,1349.8,1357.6
2012/10/04 21:30:00,1313.4,1261
2012/10/04 21:40:00,1453.2,1252.4
2012/10/04 21:50:00,1439.8,1383
2012/10/04 22:00:00,1315.8,1329.2
2012/10/04 22:10:00,1292.7,1329.7
2012/10/04 22:20:00,1231.6,1203.6
2012/10/04 22:30:00,1177.8,1218
2012/10/04 22:40:00,1166.1,1109.6
2012/10/04 22:50:00,1053.4,1096.6
2012/10/04 23:00:00,1032.4,1082.8
2012/10/04 23:10:00,1030.1,1059.9
2012/10/04 23:20:00,1497.2,1009.2
2012/10/04 23:30:00,1110,956.4
2012/10/04 23:40:00,921.5,934.6
2012/10/04 23:50:00,922.4,950
2012/10/05 00:00:00,913.6,881.8
2012/10/05 00:10:00,795.2,805.4
2012/10/05 00:20:00,731.8,717.2
2012/10/05 00:30:00,656,646.8
2012/10/05 00:40:00,610.6,590.4
2012/10/05 00:50:00,565,602.6
2012/10/05 01:00:00,565,600.8
2012/10/05 01:10:00,539.2,529.4
